Timestamp,"CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Load","GPU Temp"
17/12/2020 20:58:21 PM,91.40°F,95.00°F,93.20°F,95.00°F,96.80°F,41%,102.20°F
17/12/2020 20:58:26 PM,87.80°F,89.60°F,89.60°F,86.00°F,93.20°F,18%,102.20°F
17/12/2020 20:58:31 PM,89.60°F,89.60°F,91.40°F,87.80°F,93.20°F,23%,102.20°F
17/12/2020 20:58:36 PM,91.40°F,91.40°F,93.20°F,91.40°F,93.20°F,27%,102.20°F
17/12/2020 20:58:42 PM,84.20°F,87.80°F,86.00°F,86.00°F,89.60°F,17%,102.20°F
17/12/2020 20:58:46 PM,84.20°F,86.00°F,82.40°F,86.00°F,89.60°F,20%,104.00°F
17/12/2020 20:58:52 PM,86.00°F,86.00°F,82.40°F,82.40°F,89.60°F,16%,102.20°F
17/12/2020 20:58:57 PM,84.20°F,84.20°F,84.20°F,84.20°F,89.60°F,12%,102.20°F
17/12/2020 20:59:02 PM,84.20°F,84.20°F,84.20°F,84.20°F,87.80°F,12%,102.20°F
17/12/2020 20:59:06 PM,86.00°F,86.00°F,84.20°F,84.20°F,89.60°F,18%,102.20°F
17/12/2020 20:59:12 PM,96.80°F,86.00°F,93.20°F,84.20°F,96.80°F,23%,102.20°F
17/12/2020 20:59:16 PM,84.20°F,86.00°F,86.00°F,84.20°F,86.00°F,16%,102.20°F
17/12/2020 20:59:22 PM,93.20°F,95.00°F,89.60°F,93.20°F,93.20°F,48%,102.20°F
17/12/2020 20:59:27 PM,86.00°F,86.00°F,84.20°F,84.20°F,87.80°F,21%,102.20°F
17/12/2020 20:59:32 PM,84.20°F,87.80°F,84.20°F,84.20°F,89.60°F,25%,102.20°F
17/12/2020 20:59:37 PM,86.00°F,84.20°F,87.80°F,82.40°F,89.60°F,18%,102.20°F
17/12/2020 20:59:42 PM,84.20°F,86.00°F,82.40°F,82.40°F,86.00°F,17%,102.20°F
17/12/2020 20:59:47 PM,84.20°F,86.00°F,84.20°F,82.40°F,87.80°F,14%,102.20°F
17/12/2020 20:59:51 PM,86.00°F,86.00°F,86.00°F,86.00°F,89.60°F,17%,102.20°F
17/12/2020 20:59:57 PM,84.20°F,87.80°F,89.60°F,84.20°F,89.60°F,16%,102.20°F
17/12/2020 21:00:02 PM,82.40°F,89.60°F,86.00°F,86.00°F,87.80°F,23%,102.20°F
17/12/2020 21:00:07 PM,89.60°F,87.80°F,91.40°F,87.80°F,93.20°F,17%,102.20°F
17/12/2020 21:00:12 PM,86.00°F,82.40°F,84.20°F,82.40°F,87.80°F,13%,102.20°F
17/12/2020 21:00:17 PM,86.00°F,86.00°F,84.20°F,84.20°F,86.00°F,18%,102.20°F
17/12/2020 21:00:22 PM,84.20°F,86.00°F,89.60°F,82.40°F,89.60°F,20%,102.20°F
17/12/2020 21:00:27 PM,84.20°F,87.80°F,84.20°F,87.80°F,87.80°F,17%,102.20°F
17/12/2020 21:00:32 PM,86.00°F,87.80°F,82.40°F,86.00°F,86.00°F,16%,102.20°F
17/12/2020 21:00:37 PM,86.00°F,87.80°F,86.00°F,82.40°F,86.00°F,18%,102.20°F
17/12/2020 21:00:41 PM,84.20°F,87.80°F,86.00°F,84.20°F,87.80°F,22%,102.20°F
17/12/2020 21:00:47 PM,84.20°F,84.20°F,82.40°F,84.20°F,87.80°F,18%,102.20°F
17/12/2020 21:00:51 PM,84.20°F,86.00°F,86.00°F,86.00°F,89.60°F,20%,102.20°F
17/12/2020 21:00:57 PM,87.80°F,87.80°F,84.20°F,87.80°F,86.00°F,17%,102.20°F
17/12/2020 21:01:02 PM,86.00°F,84.20°F,86.00°F,84.20°F,89.60°F,18%,102.20°F
17/12/2020 21:01:07 PM,84.20°F,86.00°F,82.40°F,82.40°F,87.80°F,18%,102.20°F
17/12/2020 21:01:11 PM,86.00°F,87.80°F,86.00°F,86.00°F,87.80°F,16%,102.20°F
17/12/2020 21:01:16 PM,102.20°F,86.00°F,86.00°F,86.00°F,89.60°F,51%,102.20°F
17/12/2020 21:01:21 PM,86.00°F,91.40°F,89.60°F,84.20°F,91.40°F,25%,102.20°F
17/12/2020 21:01:26 PM,82.40°F,86.00°F,84.20°F,82.40°F,89.60°F,14%,102.20°F
17/12/2020 21:01:31 PM,84.20°F,86.00°F,82.40°F,82.40°F,87.80°F,20%,102.20°F
17/12/2020 21:01:36 PM,86.00°F,84.20°F,80.60°F,86.00°F,86.00°F,15%,102.20°F
17/12/2020 21:01:41 PM,87.80°F,82.40°F,82.40°F,86.00°F,87.80°F,18%,102.20°F
17/12/2020 21:01:46 PM,84.20°F,87.80°F,84.20°F,82.40°F,87.80°F,17%,102.20°F
17/12/2020 21:01:51 PM,82.40°F,86.00°F,82.40°F,80.60°F,86.00°F,19%,102.20°F
17/12/2020 21:01:56 PM,82.40°F,86.00°F,82.40°F,86.00°F,89.60°F,27%,102.20°F
17/12/2020 21:02:01 PM,84.20°F,86.00°F,82.40°F,82.40°F,86.00°F,22%,102.20°F
17/12/2020 21:02:07 PM,84.20°F,87.80°F,87.80°F,84.20°F,89.60°F,18%,102.20°F
17/12/2020 21:02:12 PM,82.40°F,82.40°F,82.40°F,86.00°F,89.60°F,7%,102.20°F
17/12/2020 21:02:17 PM,84.20°F,82.40°F,86.00°F,82.40°F,89.60°F,21%,102.20°F
17/12/2020 21:02:22 PM,84.20°F,84.20°F,82.40°F,82.40°F,86.00°F,25%,102.20°F
17/12/2020 21:02:27 PM,80.60°F,82.40°F,80.60°F,84.20°F,84.20°F,10%,102.20°F
17/12/2020 21:02:32 PM,84.20°F,82.40°F,78.80°F,82.40°F,84.20°F,21%,102.20°F
17/12/2020 21:02:37 PM,84.20°F,82.40°F,78.80°F,84.20°F,86.00°F,13%,102.20°F
17/12/2020 21:02:42 PM,84.20°F,84.20°F,82.40°F,84.20°F,86.00°F,14%,102.20°F
17/12/2020 21:02:47 PM,84.20°F,89.60°F,87.80°F,84.20°F,89.60°F,28%,102.20°F
17/12/2020 21:02:51 PM,82.40°F,84.20°F,80.60°F,82.40°F,86.00°F,18%,102.20°F
17/12/2020 21:02:57 PM,84.20°F,84.20°F,86.00°F,82.40°F,86.00°F,20%,102.20°F
17/12/2020 21:03:02 PM,86.00°F,82.40°F,86.00°F,84.20°F,89.60°F,20%,102.20°F
17/12/2020 21:03:06 PM,86.00°F,86.00°F,84.20°F,84.20°F,87.80°F,19%,102.20°F
17/12/2020 21:03:12 PM,84.20°F,84.20°F,80.60°F,82.40°F,84.20°F,16%,102.20°F
17/12/2020 21:03:16 PM,82.40°F,82.40°F,82.40°F,84.20°F,84.20°F,16%,102.20°F
17/12/2020 21:03:22 PM,84.20°F,86.00°F,84.20°F,84.20°F,89.60°F,26%,102.20°F
17/12/2020 21:03:26 PM,82.40°F,86.00°F,84.20°F,84.20°F,86.00°F,19%,102.20°F
17/12/2020 21:03:31 PM,87.80°F,84.20°F,87.80°F,82.40°F,87.80°F,15%,102.20°F
17/12/2020 21:03:37 PM,84.20°F,82.40°F,86.00°F,82.40°F,87.80°F,21%,102.20°F
17/12/2020 21:03:41 PM,86.00°F,80.60°F,80.60°F,82.40°F,87.80°F,18%,100.40°F
17/12/2020 21:03:47 PM,84.20°F,82.40°F,84.20°F,82.40°F,84.20°F,11%,100.40°F
17/12/2020 21:03:52 PM,82.40°F,84.20°F,82.40°F,86.00°F,86.00°F,15%,100.40°F
17/12/2020 21:03:58 PM,82.40°F,84.20°F,82.40°F,84.20°F,86.00°F,23%,100.40°F
17/12/2020 21:04:02 PM,84.20°F,84.20°F,82.40°F,82.40°F,87.80°F,18%,100.40°F
17/12/2020 21:04:07 PM,82.40°F,84.20°F,82.40°F,84.20°F,84.20°F,16%,100.40°F
17/12/2020 21:04:12 PM,82.40°F,84.20°F,84.20°F,82.40°F,86.00°F,12%,100.40°F
17/12/2020 21:04:17 PM,84.20°F,84.20°F,80.60°F,82.40°F,84.20°F,16%,100.40°F
17/12/2020 21:04:22 PM,84.20°F,84.20°F,80.60°F,84.20°F,84.20°F,20%,98.60°F
17/12/2020 21:04:27 PM,82.40°F,82.40°F,87.80°F,82.40°F,87.80°F,15%,100.40°F
17/12/2020 21:04:32 PM,84.20°F,84.20°F,86.00°F,80.60°F,86.00°F,17%,98.60°F
17/12/2020 21:04:37 PM,84.20°F,86.00°F,84.20°F,82.40°F,89.60°F,21%,98.60°F
17/12/2020 21:04:42 PM,84.20°F,82.40°F,84.20°F,82.40°F,87.80°F,19%,98.60°F
17/12/2020 21:04:47 PM,84.20°F,84.20°F,82.40°F,82.40°F,86.00°F,15%,98.60°F
17/12/2020 21:04:52 PM,82.40°F,84.20°F,80.60°F,84.20°F,86.00°F,18%,98.60°F
17/12/2020 21:04:57 PM,84.20°F,86.00°F,84.20°F,86.00°F,87.80°F,23%,98.60°F
17/12/2020 21:05:01 PM,84.20°F,86.00°F,84.20°F,86.00°F,87.80°F,20%,98.60°F
17/12/2020 21:05:06 PM,82.40°F,82.40°F,80.60°F,82.40°F,84.20°F,18%,98.60°F
17/12/2020 21:05:12 PM,84.20°F,84.20°F,80.60°F,84.20°F,84.20°F,15%,98.60°F
17/12/2020 21:05:17 PM,80.60°F,84.20°F,78.80°F,80.60°F,84.20°F,16%,98.60°F
17/12/2020 21:05:22 PM,84.20°F,82.40°F,82.40°F,82.40°F,84.20°F,22%,98.60°F
17/12/2020 21:05:27 PM,86.00°F,91.40°F,84.20°F,86.00°F,86.00°F,30%,98.60°F
17/12/2020 21:05:32 PM,84.20°F,82.40°F,86.00°F,82.40°F,87.80°F,17%,98.60°F
17/12/2020 21:05:37 PM,82.40°F,93.20°F,84.20°F,82.40°F,84.20°F,13%,98.60°F
17/12/2020 21:05:42 PM,82.40°F,84.20°F,80.60°F,82.40°F,84.20°F,17%,98.60°F
17/12/2020 21:05:47 PM,84.20°F,84.20°F,80.60°F,80.60°F,87.80°F,19%,98.60°F
17/12/2020 21:05:52 PM,80.60°F,84.20°F,80.60°F,82.40°F,86.00°F,22%,98.60°F
17/12/2020 21:05:57 PM,84.20°F,84.20°F,80.60°F,82.40°F,84.20°F,19%,98.60°F
17/12/2020 21:06:02 PM,82.40°F,86.00°F,84.20°F,82.40°F,87.80°F,18%,98.60°F
17/12/2020 21:06:07 PM,82.40°F,86.00°F,86.00°F,82.40°F,86.00°F,18%,98.60°F
17/12/2020 21:06:12 PM,84.20°F,84.20°F,82.40°F,82.40°F,86.00°F,17%,98.60°F
17/12/2020 21:06:17 PM,82.40°F,84.20°F,84.20°F,84.20°F,86.00°F,15%,98.60°F
17/12/2020 21:06:22 PM,86.00°F,86.00°F,86.00°F,82.40°F,86.00°F,22%,98.60°F
17/12/2020 21:06:27 PM,84.20°F,86.00°F,82.40°F,82.40°F,86.00°F,27%,98.60°F
17/12/2020 21:06:32 PM,86.00°F,86.00°F,84.20°F,86.00°F,87.80°F,33%,98.60°F
17/12/2020 21:06:37 PM,82.40°F,86.00°F,82.40°F,82.40°F,86.00°F,20%,98.60°F
17/12/2020 21:06:42 PM,84.20°F,86.00°F,84.20°F,82.40°F,86.00°F,16%,98.60°F
17/12/2020 21:06:46 PM,84.20°F,86.00°F,86.00°F,80.60°F,87.80°F,22%,98.60°F
17/12/2020 21:06:51 PM,84.20°F,84.20°F,86.00°F,84.20°F,87.80°F,14%,98.60°F
17/12/2020 21:06:57 PM,84.20°F,87.80°F,84.20°F,84.20°F,87.80°F,23%,98.60°F
17/12/2020 21:07:02 PM,87.80°F,86.00°F,84.20°F,82.40°F,87.80°F,24%,98.60°F
17/12/2020 21:07:07 PM,84.20°F,84.20°F,82.40°F,82.40°F,84.20°F,15%,98.60°F
17/12/2020 21:07:12 PM,84.20°F,86.00°F,82.40°F,82.40°F,89.60°F,17%,100.40°F
17/12/2020 21:07:16 PM,82.40°F,87.80°F,82.40°F,84.20°F,86.00°F,18%,100.40°F
17/12/2020 21:07:21 PM,84.20°F,84.20°F,86.00°F,91.40°F,89.60°F,45%,100.40°F
17/12/2020 21:07:26 PM,82.40°F,82.40°F,82.40°F,84.20°F,84.20°F,16%,100.40°F
17/12/2020 21:07:31 PM,84.20°F,86.00°F,82.40°F,84.20°F,86.00°F,14%,100.40°F
17/12/2020 21:07:36 PM,84.20°F,87.80°F,91.40°F,84.20°F,91.40°F,21%,100.40°F
17/12/2020 21:07:41 PM,84.20°F,86.00°F,87.80°F,86.00°F,87.80°F,23%,102.20°F
17/12/2020 21:07:46 PM,87.80°F,89.60°F,89.60°F,89.60°F,91.40°F,25%,102.20°F
17/12/2020 21:07:51 PM,82.40°F,84.20°F,80.60°F,87.80°F,86.00°F,25%,102.20°F
17/12/2020 21:07:56 PM,87.80°F,86.00°F,82.40°F,82.40°F,86.00°F,25%,102.20°F
17/12/2020 21:08:01 PM,86.00°F,86.00°F,86.00°F,86.00°F,87.80°F,20%,102.20°F
17/12/2020 21:08:06 PM,89.60°F,89.60°F,86.00°F,89.60°F,89.60°F,31%,102.20°F
17/12/2020 21:08:11 PM,84.20°F,87.80°F,87.80°F,87.80°F,89.60°F,23%,102.20°F
17/12/2020 21:08:16 PM,86.00°F,86.00°F,91.40°F,86.00°F,91.40°F,22%,102.20°F
17/12/2020 21:08:21 PM,86.00°F,86.00°F,84.20°F,84.20°F,89.60°F,28%,102.20°F
17/12/2020 21:08:26 PM,84.20°F,89.60°F,84.20°F,86.00°F,87.80°F,17%,102.20°F
17/12/2020 21:08:31 PM,86.00°F,86.00°F,84.20°F,84.20°F,89.60°F,12%,102.20°F
17/12/2020 21:08:36 PM,86.00°F,87.80°F,82.40°F,80.60°F,87.80°F,17%,102.20°F
17/12/2020 21:08:41 PM,84.20°F,82.40°F,84.20°F,82.40°F,86.00°F,11%,102.20°F
17/12/2020 21:08:46 PM,86.00°F,87.80°F,84.20°F,82.40°F,86.00°F,22%,102.20°F
17/12/2020 21:08:51 PM,82.40°F,84.20°F,82.40°F,82.40°F,87.80°F,14%,102.20°F
17/12/2020 21:08:56 PM,86.00°F,86.00°F,82.40°F,84.20°F,87.80°F,17%,102.20°F
17/12/2020 21:09:01 PM,84.20°F,86.00°F,82.40°F,82.40°F,86.00°F,19%,102.20°F
17/12/2020 21:09:06 PM,93.20°F,86.00°F,93.20°F,87.80°F,93.20°F,72%,102.20°F
17/12/2020 21:09:11 PM,89.60°F,87.80°F,86.00°F,84.20°F,86.00°F,23%,102.20°F
17/12/2020 21:09:16 PM,86.00°F,89.60°F,87.80°F,86.00°F,89.60°F,22%,102.20°F
17/12/2020 21:09:21 PM,96.80°F,98.60°F,98.60°F,98.60°F,102.20°F,43%,102.20°F
17/12/2020 21:09:26 PM,98.60°F,96.80°F,100.40°F,98.60°F,100.40°F,43%,102.20°F
17/12/2020 21:09:31 PM,87.80°F,86.00°F,89.60°F,84.20°F,93.20°F,20%,102.20°F
17/12/2020 21:09:36 PM,95.00°F,95.00°F,98.60°F,95.00°F,98.60°F,39%,102.20°F
17/12/2020 21:09:41 PM,91.40°F,98.60°F,102.20°F,96.80°F,102.20°F,36%,102.20°F
17/12/2020 21:09:46 PM,105.80°F,102.20°F,105.80°F,100.40°F,107.60°F,63%,102.20°F
17/12/2020 21:09:51 PM,98.60°F,102.20°F,104.00°F,95.00°F,104.00°F,44%,102.20°F
17/12/2020 21:09:56 PM,105.80°F,96.80°F,102.20°F,105.80°F,102.20°F,67%,102.20°F
17/12/2020 21:10:01 PM,87.80°F,87.80°F,87.80°F,86.00°F,91.40°F,23%,102.20°F
17/12/2020 21:10:06 PM,89.60°F,89.60°F,86.00°F,86.00°F,91.40°F,19%,102.20°F
17/12/2020 21:10:11 PM,102.20°F,98.60°F,100.40°F,95.00°F,104.00°F,52%,102.20°F
17/12/2020 21:10:16 PM,93.20°F,89.60°F,91.40°F,96.80°F,93.20°F,28%,102.20°F
17/12/2020 21:10:21 PM,89.60°F,89.60°F,86.00°F,89.60°F,91.40°F,22%,102.20°F
17/12/2020 21:10:26 PM,91.40°F,89.60°F,91.40°F,87.80°F,93.20°F,17%,102.20°F
17/12/2020 21:10:31 PM,91.40°F,91.40°F,91.40°F,93.20°F,93.20°F,27%,102.20°F
17/12/2020 21:10:36 PM,93.20°F,89.60°F,96.80°F,98.60°F,96.80°F,36%,102.20°F
17/12/2020 21:10:41 PM,95.00°F,95.00°F,96.80°F,93.20°F,96.80°F,26%,102.20°F
17/12/2020 21:10:46 PM,91.40°F,91.40°F,95.00°F,89.60°F,95.00°F,19%,102.20°F
17/12/2020 21:10:51 PM,95.00°F,91.40°F,93.20°F,89.60°F,95.00°F,23%,102.20°F
17/12/2020 21:10:56 PM,89.60°F,87.80°F,87.80°F,86.00°F,93.20°F,27%,102.20°F
17/12/2020 21:11:01 PM,87.80°F,86.00°F,93.20°F,87.80°F,93.20°F,19%,102.20°F
17/12/2020 21:11:06 PM,93.20°F,89.60°F,89.60°F,89.60°F,93.20°F,28%,102.20°F
17/12/2020 21:11:11 PM,87.80°F,89.60°F,93.20°F,93.20°F,93.20°F,26%,102.20°F
17/12/2020 21:11:16 PM,89.60°F,89.60°F,87.80°F,87.80°F,91.40°F,22%,104.00°F
17/12/2020 21:11:21 PM,89.60°F,89.60°F,86.00°F,86.00°F,93.20°F,20%,102.20°F
17/12/2020 21:11:26 PM,89.60°F,87.80°F,87.80°F,84.20°F,91.40°F,15%,102.20°F
17/12/2020 21:11:31 PM,93.20°F,93.20°F,93.20°F,93.20°F,95.00°F,25%,102.20°F
17/12/2020 21:11:36 PM,91.40°F,89.60°F,93.20°F,91.40°F,93.20°F,23%,102.20°F
17/12/2020 21:11:41 PM,96.80°F,93.20°F,89.60°F,87.80°F,91.40°F,22%,102.20°F
17/12/2020 21:11:46 PM,89.60°F,87.80°F,96.80°F,95.00°F,96.80°F,18%,102.20°F
17/12/2020 21:11:51 PM,87.80°F,87.80°F,86.00°F,84.20°F,91.40°F,21%,102.20°F
17/12/2020 21:11:56 PM,87.80°F,91.40°F,89.60°F,86.00°F,91.40°F,23%,102.20°F
17/12/2020 21:12:01 PM,91.40°F,89.60°F,86.00°F,86.00°F,91.40°F,21%,102.20°F
17/12/2020 21:12:06 PM,95.00°F,95.00°F,102.20°F,91.40°F,102.20°F,60%,102.20°F
17/12/2020 21:12:11 PM,96.80°F,96.80°F,96.80°F,96.80°F,96.80°F,25%,102.20°F
17/12/2020 21:12:16 PM,102.20°F,95.00°F,91.40°F,93.20°F,96.80°F,27%,102.20°F
17/12/2020 21:12:21 PM,87.80°F,87.80°F,86.00°F,86.00°F,91.40°F,20%,102.20°F
17/12/2020 21:12:26 PM,87.80°F,89.60°F,93.20°F,87.80°F,93.20°F,22%,102.20°F
17/12/2020 21:12:31 PM,100.40°F,93.20°F,96.80°F,98.60°F,100.40°F,70%,104.00°F
17/12/2020 21:12:36 PM,104.00°F,91.40°F,100.40°F,93.20°F,104.00°F,23%,102.20°F
17/12/2020 21:12:41 PM,96.80°F,96.80°F,96.80°F,95.00°F,96.80°F,39%,102.20°F
17/12/2020 21:12:46 PM,93.20°F,89.60°F,87.80°F,91.40°F,93.20°F,23%,102.20°F
17/12/2020 21:12:51 PM,93.20°F,89.60°F,91.40°F,93.20°F,95.00°F,28%,104.00°F
17/12/2020 21:12:56 PM,93.20°F,89.60°F,89.60°F,91.40°F,93.20°F,25%,102.20°F
17/12/2020 21:13:01 PM,91.40°F,91.40°F,91.40°F,93.20°F,95.00°F,27%,102.20°F
17/12/2020 21:13:06 PM,100.40°F,89.60°F,102.20°F,98.60°F,102.20°F,27%,104.00°F
17/12/2020 21:13:11 PM,95.00°F,89.60°F,93.20°F,91.40°F,95.00°F,24%,104.00°F
17/12/2020 21:13:16 PM,104.00°F,98.60°F,100.40°F,95.00°F,104.00°F,33%,104.00°F
17/12/2020 21:13:21 PM,95.00°F,93.20°F,91.40°F,93.20°F,96.80°F,29%,102.20°F
17/12/2020 21:13:26 PM,105.80°F,102.20°F,105.80°F,100.40°F,107.60°F,82%,104.00°F
17/12/2020 21:13:31 PM,95.00°F,96.80°F,100.40°F,98.60°F,100.40°F,26%,104.00°F
17/12/2020 21:13:36 PM,107.60°F,102.20°F,100.40°F,107.60°F,104.00°F,72%,104.00°F
17/12/2020 21:13:41 PM,96.80°F,96.80°F,100.40°F,96.80°F,104.00°F,31%,104.00°F
17/12/2020 21:13:46 PM,96.80°F,100.40°F,102.20°F,98.60°F,104.00°F,71%,104.00°F
17/12/2020 21:13:51 PM,98.60°F,98.60°F,98.60°F,96.80°F,100.40°F,30%,104.00°F
17/12/2020 21:13:56 PM,104.00°F,100.40°F,104.00°F,102.20°F,104.00°F,43%,105.80°F
17/12/2020 21:14:01 PM,107.60°F,98.60°F,102.20°F,104.00°F,102.20°F,55%,105.80°F
17/12/2020 21:14:06 PM,100.40°F,96.80°F,102.20°F,98.60°F,102.20°F,22%,105.80°F
17/12/2020 21:14:11 PM,109.40°F,105.80°F,107.60°F,105.80°F,111.20°F,53%,105.80°F
17/12/2020 21:14:16 PM,114.80°F,104.00°F,109.40°F,111.20°F,113.00°F,91%,105.80°F
17/12/2020 21:14:21 PM,109.40°F,105.80°F,107.60°F,109.40°F,107.60°F,63%,105.80°F
17/12/2020 21:14:26 PM,111.20°F,102.20°F,111.20°F,114.80°F,111.20°F,82%,105.80°F
17/12/2020 21:14:31 PM,107.60°F,107.60°F,107.60°F,107.60°F,113.00°F,64%,105.80°F
17/12/2020 21:14:36 PM,111.20°F,105.80°F,109.40°F,107.60°F,109.40°F,45%,105.80°F
17/12/2020 21:14:41 PM,109.40°F,109.40°F,107.60°F,107.60°F,109.40°F,64%,105.80°F
17/12/2020 21:14:46 PM,105.80°F,100.40°F,105.80°F,105.80°F,105.80°F,42%,105.80°F
17/12/2020 21:14:51 PM,107.60°F,102.20°F,105.80°F,105.80°F,105.80°F,40%,107.60°F
17/12/2020 21:14:56 PM,113.00°F,111.20°F,111.20°F,111.20°F,113.00°F,66%,105.80°F
17/12/2020 21:15:01 PM,104.00°F,102.20°F,105.80°F,104.00°F,105.80°F,35%,105.80°F
17/12/2020 21:15:06 PM,102.20°F,109.40°F,107.60°F,107.60°F,107.60°F,36%,107.60°F
17/12/2020 21:15:11 PM,105.80°F,105.80°F,104.00°F,113.00°F,107.60°F,45%,107.60°F
17/12/2020 21:15:16 PM,111.20°F,109.40°F,105.80°F,111.20°F,113.00°F,66%,107.60°F
17/12/2020 21:15:21 PM,107.60°F,109.40°F,109.40°F,111.20°F,109.40°F,42%,107.60°F
17/12/2020 21:15:26 PM,107.60°F,105.80°F,109.40°F,111.20°F,109.40°F,49%,107.60°F
17/12/2020 21:15:31 PM,111.20°F,111.20°F,113.00°F,113.00°F,113.00°F,85%,107.60°F
17/12/2020 21:15:36 PM,107.60°F,113.00°F,113.00°F,105.80°F,113.00°F,55%,107.60°F
17/12/2020 21:15:41 PM,113.00°F,114.80°F,111.20°F,107.60°F,116.60°F,42%,107.60°F
17/12/2020 21:15:46 PM,111.20°F,109.40°F,109.40°F,107.60°F,113.00°F,46%,107.60°F
17/12/2020 21:15:51 PM,113.00°F,111.20°F,113.00°F,111.20°F,113.00°F,53%,107.60°F
17/12/2020 21:15:56 PM,107.60°F,109.40°F,109.40°F,109.40°F,109.40°F,41%,107.60°F
17/12/2020 21:16:01 PM,109.40°F,109.40°F,109.40°F,109.40°F,109.40°F,38%,107.60°F
17/12/2020 21:16:06 PM,109.40°F,107.60°F,111.20°F,111.20°F,111.20°F,42%,107.60°F
17/12/2020 21:16:11 PM,111.20°F,107.60°F,109.40°F,109.40°F,111.20°F,42%,107.60°F
17/12/2020 21:16:16 PM,116.60°F,113.00°F,116.60°F,114.80°F,120.20°F,95%,107.60°F
17/12/2020 21:16:21 PM,107.60°F,113.00°F,114.80°F,113.00°F,114.80°F,55%,107.60°F
17/12/2020 21:16:26 PM,118.40°F,111.20°F,111.20°F,111.20°F,111.20°F,51%,107.60°F
17/12/2020 21:16:31 PM,113.00°F,109.40°F,113.00°F,113.00°F,114.80°F,41%,107.60°F
17/12/2020 21:16:36 PM,118.40°F,116.60°F,116.60°F,118.40°F,120.20°F,93%,107.60°F
17/12/2020 21:16:41 PM,113.00°F,111.20°F,111.20°F,113.00°F,113.00°F,50%,107.60°F
17/12/2020 21:16:46 PM,114.80°F,114.80°F,111.20°F,109.40°F,114.80°F,49%,107.60°F
17/12/2020 21:16:51 PM,122.00°F,113.00°F,118.40°F,111.20°F,122.00°F,66%,107.60°F
17/12/2020 21:16:56 PM,113.00°F,113.00°F,114.80°F,109.40°F,114.80°F,42%,107.60°F
17/12/2020 21:17:01 PM,111.20°F,109.40°F,113.00°F,111.20°F,113.00°F,38%,107.60°F
17/12/2020 21:17:06 PM,114.80°F,114.80°F,113.00°F,116.60°F,120.20°F,52%,107.60°F
17/12/2020 21:17:11 PM,111.20°F,114.80°F,114.80°F,113.00°F,114.80°F,44%,107.60°F
17/12/2020 21:17:16 PM,118.40°F,116.60°F,114.80°F,114.80°F,118.40°F,74%,109.40°F
17/12/2020 21:17:21 PM,111.20°F,111.20°F,113.00°F,109.40°F,114.80°F,43%,107.60°F
17/12/2020 21:17:26 PM,114.80°F,116.60°F,113.00°F,111.20°F,116.60°F,39%,109.40°F
17/12/2020 21:17:31 PM,113.00°F,111.20°F,113.00°F,113.00°F,114.80°F,42%,109.40°F
17/12/2020 21:17:36 PM,114.80°F,113.00°F,114.80°F,118.40°F,116.60°F,55%,109.40°F
17/12/2020 21:17:41 PM,122.00°F,114.80°F,116.60°F,120.20°F,118.40°F,53%,109.40°F
17/12/2020 21:17:46 PM,114.80°F,114.80°F,118.40°F,116.60°F,120.20°F,49%,109.40°F
17/12/2020 21:17:51 PM,118.40°F,114.80°F,120.20°F,120.20°F,120.20°F,50%,109.40°F
17/12/2020 21:17:56 PM,118.40°F,116.60°F,116.60°F,122.00°F,122.00°F,95%,109.40°F
17/12/2020 21:18:01 PM,120.20°F,116.60°F,116.60°F,120.20°F,120.20°F,54%,109.40°F
17/12/2020 21:18:06 PM,120.20°F,118.40°F,116.60°F,118.40°F,122.00°F,57%,107.60°F
17/12/2020 21:18:11 PM,122.00°F,116.60°F,123.80°F,120.20°F,123.80°F,60%,109.40°F
17/12/2020 21:18:16 PM,120.20°F,120.20°F,122.00°F,120.20°F,123.80°F,60%,109.40°F
17/12/2020 21:18:21 PM,123.80°F,118.40°F,114.80°F,118.40°F,122.00°F,61%,109.40°F
17/12/2020 21:18:26 PM,125.60°F,122.00°F,125.60°F,123.80°F,127.40°F,84%,109.40°F
17/12/2020 21:18:31 PM,122.00°F,118.40°F,118.40°F,120.20°F,122.00°F,57%,109.40°F
17/12/2020 21:18:36 PM,122.00°F,122.00°F,122.00°F,122.00°F,122.00°F,79%,109.40°F
17/12/2020 21:18:41 PM,107.60°F,107.60°F,111.20°F,111.20°F,111.20°F,23%,107.60°F
17/12/2020 21:18:46 PM,111.20°F,113.00°F,114.80°F,113.00°F,116.60°F,26%,107.60°F
17/12/2020 21:18:51 PM,114.80°F,113.00°F,116.60°F,113.00°F,116.60°F,23%,107.60°F
17/12/2020 21:18:56 PM,113.00°F,113.00°F,114.80°F,114.80°F,114.80°F,37%,107.60°F
17/12/2020 21:19:01 PM,113.00°F,109.40°F,113.00°F,111.20°F,113.00°F,23%,107.60°F
17/12/2020 21:19:06 PM,122.00°F,116.60°F,114.80°F,116.60°F,122.00°F,49%,107.60°F
17/12/2020 21:19:11 PM,123.80°F,120.20°F,125.60°F,122.00°F,125.60°F,93%,109.40°F
17/12/2020 21:19:16 PM,118.40°F,118.40°F,116.60°F,116.60°F,118.40°F,49%,109.40°F
17/12/2020 21:19:21 PM,127.40°F,116.60°F,125.60°F,120.20°F,127.40°F,75%,109.40°F
